"CUSTOMER_KEY"	"CUSTOMER_ID"	"OPERATING_REVENUE_TRAILING_365"	"CUSTOMER_ORDER_FIRST_PLACED_DTTM"	"CUSTOMER_ADDRESS_ZIP"	"CUSTOMER_ADDRESS_CITY"	"CUSTOMER_ADDRESS_STATE"	"name"	"email"	"password_hash"	"password"	"persona_summary"	"preferred_brands"	"special_diet"	"possible_next_buys"	"price_range_food"	"price_range_treats"	"price_range_waste_management"	"price_range_beds"	"price_range_feeders"	"price_range_leashes_and_collars"
"4164478"	"569955"	"4684.86802"	"2014-07-07 04:00:00.000"	"60102-2823"	"ALGONQUIN"	"IL"	"Steven Collins"	"steven.collins@gmail.com"	"$2b$12$2eqRgV98WO7bZ02TwxRLuezy1rDy9X3o7hL8bpB2miPrEM12oazMy"	"O^M2nYXkd^2U"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"409259255"	"15670417"	"4684.38655"	"2017-03-31 00:00:00.000"	"11772"	"East Patchogue"	"NY"	"Jessica Guzman"	"jessica.guzman@gmail.com"	"$2b$12$vI4laeNJ6Fm1X1Qbk0dlz.rgFOXlT9bA8uyi7ZjTsVpGDxg8FUJWC"	"+f082bvTxpYq"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"8031243"	"4370070"	"4684.26458"	"2015-07-05 00:00:00.000"	"11375-5572"	"FOREST HILLS"	"NY"	"Paul Moore"	"paul.moore@gmail.com"	"$2b$12$K1mlCU7gimcqVC5V5n/iBO9WDX8Mx1jsjGQY0MZRwGXAPYkjXGJxm"	"v!5iWy!6%TJP"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"6069744"	"7728425"	"4683.4097"	"2016-05-04 00:00:00.000"	"32181-2219"	"POMONA PARK"	"FL"	"Lori Cuevas"	"lori.cuevas@gmail.com"	"$2b$12$ZN6YsPzJYUaVeyUm4QaBL.YQWn5zxDnQv5nRB34G5hzNtHGYmsEBS"	"^1liOFihG7Qt"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"45751423"	"11892879"	"4681.04379"	"2016-11-29 00:00:00.000"	"78223-1521"	"SAN ANTONIO"	"TX"	"Richard Williams"	"richard.williams@gmail.com"	"$2b$12$eJSJAHthrqTeOkGXmkuEbO1c6vqsWED3RuYtEClXYMmkfnMtyvE2."	"f7_LsuArg)P_"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"2130659"	"9835780"	"4680.39364"	"2016-08-26 00:00:00.000"	"19348-1326"	"Kennett Square"	"PA"	"Jo Mccoy"	"jo.mccoy@gmail.com"	"$2b$12$hz9qzA0aOLlAe5EdEDpfAO.OhVA3tqRQAEl3HftNcstg.G8Ex6ZHO"	"a_wDvMytriA7"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"45028364413"	"151952514"	"4679.38482"	"2021-06-25 04:00:00.000"	"78255-3637"	"SAN ANTONIO"	"TX"	"Glenn Cox"	"glenn.cox@gmail.com"	"$2b$12$jkZgV90WsmvKqZ9M5OZFgu/KgjQ0tx9sVR5CbXxWh1mFSZKWj9xZu"	"k_3fFKrBRm6#"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"901229"	"8139780"	"4678.56533"	"2016-05-29 00:00:00.000"	"30292"	"Williamson"	"GA"	"Jean Gregory"	"jean.gregory@gmail.com"	"$2b$12$g34CfFkmMXMpg3OIlnd76.zKHdkm7oXgQwN8PbGE70VEknFUTmcfS"	"DQL*gbVL9n4A"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
"22821002168"	"67925531"	"4677.12797"	"2019-07-24 04:00:00.000"	"78212-3132"	"SAN ANTONIO"	"TX"	"Gary Brooks"	"gary.brooks@gmail.com"	"$2b$12$Y5kHyLRCXYRqqQYeOJzP/.rZ0sFKgtb8ChVxZ7T.09JQ8zJnkf7HG"	"^^Y!jXEaL5FX"	"This user exhibits a strong preference for dog treats, particularly from the SmartBones brand, indicating a focus on high-quality, rawhide-free options. They have a moderate spending habit, with an average spend around $15, but a higher average for food purchases at about $48.96. The user prefers grain-free options and is actively engaged in purchasing, showing a notable conversion rate of 36%. They are likely to continue buying from brands they are loyal to, such as SmartBones and Wellness."	"[""SmartBones"", ""Wellness""]"	"[""Grain-Free"", ""Rawhide-Free""]"	"Recently bought treats and grain-free dog food, so might buy more grain-free treats."	"{""min"": 48.96, ""max"": 48.96}"	"{}"	"{}"	"{}"	"{}"	"{}"
"15804752386"	"44075043"	"4675.39494"	"2019-03-26 04:00:00.000"	"57201-6007"	"WATERTOWN"	"SD"	"Gary Thompson"	"gary.thompson@gmail.com"	"$2b$12$vmoY8R77SjFS6FXlf1RwWOcPEVnlY5OHuuXuT4B7pBuXsahpgF3CK"	"1z3RN1Xom&ZK"	"The user exhibits a strong preference for purchasing dog food and treats. They have demonstrated brand loyalty primarily towards Purina Beneful, Milk-Bone, and Canine Carry Outs, with a tendency to buy food products that maintain a higher protein content and include grains. Spending habits indicate a focus on mid to low-priced items, as reflected in their average expenditure of approximately $13.93 per product. The user has made frequent purchases, particularly in the 'Food' and 'Treats' categories, suggesting they prioritize these products for their pet's nutrition and enjoyment."	"[""Purina Beneful"", ""Milk-Bone"", ""Canine Carry Outs""]"	"[""High-Protein"", ""With Grain"", ""Pea-Free"", ""Rawhide-Free""]"	"Recently bought Canine Carry Outs and Milk-Bone treats, so might buy more treats or related accessories."	"{""min"": 16.48, ""max"": 16.48}"	"{""min"": 8.99, ""max"": 14.48}"	"{}"	"{}"	"{}"	"{}"
"22944005176"	"68233341"	"4673.51113"	"2019-07-28 04:00:00.000"	"89148"	"Las Vegas"	"NV"	"Amanda Savage"	"amanda.savage@gmail.com"	"$2b$12$OlzSd3/zpykthwH3CIOCm.LInGFTThn.SmnI6j6J4i8WjtY04vrrm"	"+A%WhXdulzd9"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"7552501691"	"46174903"	"4672.95768"	"2019-01-23 00:00:00.000"	"14210-2527"	"BUFFALO"	"NY"	"Barbara Stevens"	"barbara.stevens@gmail.com"	"$2b$12$UfJYgM0pcR8XJiRvqelFVuzs8tOoto7g8H/O0eDIQmS809OU8mq2S"	"@+4@dYNy+S@F"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"943611"	"8771312"	"4672.70296"	"2016-07-02 04:00:00.000"	"85022-4119"	"Phoenix"	"AZ"	"Michael Benjamin"	"michael.benjamin@gmail.com"	"$2b$12$RzUcFRBpETJyZUBPLOUAtOl.W8fryknuC9AX1ZsAO55olSE3.bFbS"	"&wze2ZoS&He7"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"2774498"	"278322"	"4670.24061"	"2012-10-07 00:00:00.000"	"34481-3220"	"OCALA"	"FL"	"Kristy Hamilton"	"kristy.hamilton@gmail.com"	"$2b$12$kG6Ret/fNwRruNrUF.m3Q.1xvncASogHDh0/6nMhU7MikkAv2KNi2"	"5q^Rc_X0%J6a"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"53381351011"	"206759498"	"4668.62006"	"2022-02-07 00:00:00.000"	"44212-1240"	"BRUNSWICK"	"OH"	"Andrew George"	"andrew.george@gmail.com"	"$2b$12$s8iwHu1v.mO5y.Tz.N0Szuy1MAKv5V0zzuGk.kggfJXw3gqUZap2S"	"Y49NiXYZ#zSw"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"2578503133"	"32278131"	"4667.10279"	"2018-03-19 00:00:00.000"	"27893-9274"	"WILSON"	"NC"	"Brenda Miller"	"brenda.miller@gmail.com"	"$2b$12$ArxyTwLd5W5Ixh0pOWg6l.z9KjsqpQP8gF5AOdqguCLmhZ949NWsi"	"Rs5D_cxfG$Q^"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"7925976"	"3466563"	"4667.05718"	"2015-04-24 00:00:00.000"	"77494-1192"	"Katy"	"TX"	"Gerald Anderson"	"gerald.anderson@gmail.com"	"$2b$12$UILr6fbK69BPZmovU4kluu.TksIKyVhY2tPYmYC/9c/OsnG3TV27W"	"8@e$+a8O*&xR"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"57919572959"	"886804983"	"4664.13512"	"2022-05-06 00:00:00.000"	"70002-1942"	"METAIRIE"	"LA"	"Richard Johnson"	"richard.johnson@gmail.com"	"$2b$12$EJRl4G1qr5saQdE7m1Wcgu/HmI0ePmMzRY1msyq0sKMdex2iT/Z6C"	"@K%XWregPV3S"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
